tweet_id,user_id,text,user_screen_name,username,date,retweets,likes,replies
1091260202760974336,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1549011681000,0,0,0
1089084657562501120,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1548492991000,0,0,0
1079210976669519872,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1546138922000,0,0,0
1077031500133158914,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1545619294000,0,0,0
1064556975718060032,1237130876,5 people unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1542645136000,0,0,0
1060878358685409280,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1541768085000,0,0,0
1043136067208134656,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1537537993000,0,0,0
1037691464980017157,1237130876,2 people unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1536239899000,0,0,0
996805489496412161,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1526491923000,0,0,0
962658567886200832,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1518350662000,0,0,0
958315968274542592,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1517315306000,0,0,0
956161525630291968,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1516801646000,0,0,0
946287059475554305,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1514447390000,0,0,0
942162950013505536,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1513464126000,0,0,0
933310301449187328,1237130876,one person followed me and one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1511353490000,0,0,0
921998816131342336,1237130876,one person followed me and one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1508656622000,0,0,0
920101787016880128,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1508204335000,0,0,0
916203195474554880,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1507274838000,0,0,0
915403955538219008,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1507084285000,0,0,0
892999371981193216,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1501742616000,0,0,0
889653143608451073,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1500944813000,0,0,0
888654631051694081,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1500706749000,0,0,0
887849928613081088,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1500514893000,0,0,0
877340416760176640,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1498009230000,0,0,0
876353222600011776,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1497773864000,0,0,0
874073080775290881,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1497230236000,0,0,0
873076501402406912,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1496992633000,0,0,0
869295647924658176,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1496091207000,0,0,0
859577941864452100,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1493774326000,0,0,0
858130831713415168,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1493429308000,0,0,0
856648045026529280,1237130876,2 people followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1493075784000,0,0,0
855950774068805632,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1492909541000,0,0,0
848721915481075712,1237130876,2 people followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1491186047000,0,0,0
846859736045801473,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1490742069000,0,0,0
845904548090798080,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1490514335000,0,0,0
839944545693466626,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1489093359000,0,0,0
832006851797667840,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1487200866000,0,0,0
826930307752480769,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1485990523000,0,0,0
823999664806576129,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1485291803000,0,0,0
818174684781019136,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1483903020000,0,0,0
816764672003153921,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1483566847000,0,0,0
816012226909925376,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1483387450000,0,0,0
815308669286051841,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1483219709000,0,0,0
813811460598091776,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1482862746000,0,0,0
813105485046018048,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1482694429000,0,0,0
802234240406409216,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1480102522000,0,0,0
799437791469903874,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1479435796000,0,0,0
797898068343615488,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1479068698000,0,0,0
796484146432503809,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1478731593000,0,0,0
788937443013603331,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1476932318000,0,0,0
783755298817339392,1237130876,one person followed me and one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1475696799000,0,0,0
778872535370895360,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1474532657000,0,0,0
777667550549307392,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1474245367000,0,0,0
772819569224318976,1237130876,2 people followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1473089518000,0,0,0
771294992379867136,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1472726030000,0,0,0
767662143898550272,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1471859892000,0,0,0
761741784288530433,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1470448368000,0,0,0
759308666742898689,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1469868268000,0,0,0
755649584119119872,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1468995874000,0,0,0
754203787351425024,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1468651169000,0,0,0
753050285841448960,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1468376153000,0,0,0
751935886565203968,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1468110460000,0,0,0
750842371928186880,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1467849746000,0,0,0
748034333957627904,1237130876,2 people followed me and one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1467180257000,0,0,0
745252923374968832,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1466517117000,0,0,0
743908384160743424,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1466196554000,0,0,0
741149741145325568,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1465538842000,0,0,0
738265008283516928,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1464851068000,0,0,0
736801499221745664,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1464502141000,0,0,0
733179912421572609,1237130876,3 people unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1463638687000,0,0,0
731946824215461893,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1463344696000,0,0,0
728703066850119681,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1462571324000,0,0,0
727565427904237572,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1462300090000,0,0,0
723206326826995712,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1461260799000,0,0,0
722161643636047872,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1461011727000,0,0,0
718194022528000000,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1460065773000,0,0,0
715075910039314432,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1459322357000,0,0,0
712436848350633984,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1458693155000,0,0,0
710991751843082244,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1458348617000,0,0,0
709537558699642880,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1458001911000,0,0,0
703412750886821889,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1456541643000,0,0,0
701911785071321090,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1456183785000,0,0,0
698979140259704832,1237130876,one person followed me and 2 people unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1455484588000,0,0,0
697564169160302599,1237130876,2 people followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1455147232000,0,0,0
691723029798359041,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1453754596000,0,0,0
688845677036699649,1237130876,one person followed me and one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1453068582000,0,0,0
682959587998318594,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1451665229000,0,0,0
681495432606945280,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1451316147000,0,0,0
680121464809467905,1237130876,2 people followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1450988567000,0,0,0
674217894235021312,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1449581047000,0,0,0
671320095017299968,1237130876,one person followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1448890157000,0,0,0
662225081079349248,1237130876,2 people followed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1446721737000,0,0,0
660789638320275456,1237130876,one person unfollowed me // automatically checked byhttp://fllwrs.com ,ErickStaben,Erick,1446379501000,0,0,0
653557137612873728,1237130876,one person followed me and one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1444655138000,0,0,0
652117926879862785,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1444312004000,0,0,0
650634633944657920,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1443958359000,0,0,0
649263102182182912,1237130876,3 people followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1443631360000,0,0,0
647841585464541184,1237130876,2 people followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1443292444000,0,0,0
646316121147219968,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1442928745000,0,0,0
644880289882329088,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1442586417000,0,0,0
641970451166720001,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1441892657000,0,0,0
639090284094193664,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1441205972000,0,0,0
637663167917740032,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1440865721000,0,0,0
633263418095628288,1237130876,2 people unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1439816738000,0,0,0
631827448808673280,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1439474377000,0,0,0
628868174096822276,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1438768831000,0,0,0
627414033604444160,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1438422137000,0,0,0
620751654460198912,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1436833702000,0,0,0
617478834808594432,1237130876,one person followed me and one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1436053401000,0,0,0
616405613527072769,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1435797525000,0,0,0
615298141433274368,1237130876,one person followed me and one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1435533483000,0,0,0
610976218763104256,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1434503056000,0,0,0
609898375484448768,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1434246078000,0,0,0
608802336044118016,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1433984762000,0,0,0
607431795529904128,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1433658000000,0,0,0
604816811150966785,1237130876,2 people unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1433034539000,0,0,0
603703954053197826,1237130876,one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1432769213000,0,0,0
601305846342164480,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1432197460000,0,0,0
600093566711496706,1237130876,one person followed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1431908430000,0,0,0
597884470646169602,1237130876,2 people followed me and one person unfollowed me // automatically checked by http://fllwrs.com ,ErickStaben,Erick,1431381740000,0,0,0
